	id	difference	execution_time	longitude	latitude
2019	525	 1-6	2015-08-09 07:30:00	-74.0021163	40.75594159
2020	526	 1-6	2015-08-09 07:30:00	-73.98490707	40.74765947
2021	527	 1-6	2015-08-09 07:30:00	-73.976056	40.744023
2022	529	 1-6	2015-08-09 07:30:00	-73.99098507	40.7575699
2023	530	 1-6	2015-08-09 07:30:00	-73.990541	40.771522
2024	532	 1-6	2015-08-09 07:30:00	-73.960876	40.710451
2025	536	 1-6	2015-08-09 07:30:00	-73.97536082	40.74144387
2026	537	 1-6	2015-08-09 07:30:00	-73.98409214	40.74025878
2027	539	 1-6	2015-08-09 07:30:00	-73.96024116	40.71534825
2028	540	 1-6	2015-08-09 07:30:00		
2029	545	 1-6	2015-08-09 07:30:00	-73.97809472	40.736502
2030	2000	 1-6	2015-08-09 07:30:00	-73.98940236	40.70255088
2031	2001	 1-6	2015-08-09 07:30:00	-73.979927	40.699773
2032	2002	 1-6	2015-08-09 07:30:00	-73.963198	40.716887
2033	2003	 1-6	2015-08-09 07:30:00	-73.9805442095	40.733812192
2034	2004	 1-6	2015-08-09 07:30:00	-74.004704	40.724399
2035	2006	 7-14	2015-08-09 07:30:00	-73.97634151	40.76590936
2036	2008	 7-14	2015-08-09 07:30:00	-74.01677685	40.70569254
2037	2010	 1-6	2015-08-09 07:30:00	-74.00234737	40.72165481
2038	2012	 1-6	2015-08-09 07:30:00	-73.976806	40.739445
2039	2021	 1-6	2015-08-09 07:30:00	-73.98859651	40.75929124
2040	3002	 1-6	2015-08-09 07:30:00	-74.015756	40.711512
2041	72	 1-6	2015-08-09 08:00:00	-73.99392888	40.76727216
2042	79	 1-6	2015-08-09 08:00:00	-74.00666661	40.71911552
2043	116	 1-6	2015-08-09 08:00:00	-74.00149746	40.74177603
2044	127	 1-6	2015-08-09 08:00:00	-74.00674436	40.73172428
2045	128	 1-6	2015-08-09 08:00:00	-74.00297088	40.72710258
2046	143	 1-6	2015-08-09 08:00:00	-73.99337909	40.69239502
2047	144	 1-6	2015-08-09 08:00:00	-73.98068914	40.69839895
2048	147	 1-6	2015-08-09 08:00:00	-74.01121978	40.71542197
2049	150	 7-14	2015-08-09 08:00:00	-73.98085795	40.7208736
2050	151	 1-6	2015-08-09 08:00:00	-73.99720307	40.7218158
2051	152	 1-6	2015-08-09 08:00:00	-74.00910627	40.71473993
2052	153	 1-6	2015-08-09 08:00:00	-73.9816324043	40.752062307
2053	157	 1-6	2015-08-09 08:00:00	-73.99612349	40.69089272
2054	161	 1-6	2015-08-09 08:00:00	-73.99810231	40.72917025
2055	173	 1-6	2015-08-09 08:00:00	-73.98442659	40.76064679
2056	174	 1-6	2015-08-09 08:00:00	-73.97738662	40.7381765
2057	212	 1-6	2015-08-09 08:00:00	-74.00681753	40.74334935
2058	216	 1-6	2015-08-09 08:00:00	-73.99548059	40.70037867
2059	223	 1-6	2015-08-09 08:00:00	-73.99994661	40.73781509
2060	224	 1-6	2015-08-09 08:00:00	-74.00552427	40.71146364
2061	225	 1-6	2015-08-09 08:00:00	-74.00803013	40.74195138
2062	228	 1-6	2015-08-09 08:00:00	-73.971878855	40.7546011026
2063	236	 1-6	2015-08-09 08:00:00	-73.98713956	40.7284186
2064	237	 1-6	2015-08-09 08:00:00	-73.98672378	40.73047309
2065	238	 1-6	2015-08-09 08:00:00	-74.00859207	40.7361967
2066	247	 1-6	2015-08-09 08:00:00	-74.00483091	40.73535398
2067	248	 1-6	2015-08-09 08:00:00	-74.00771779	40.72185379
2068	249	 1-6	2015-08-09 08:00:00	-74.0090009	40.71870987
2069	250	 1-6	2015-08-09 08:00:00	-73.99565293	40.72456089
2070	251	 1-6	2015-08-09 08:00:00	-73.99480012	40.72317958
2071	258	 1-6	2015-08-09 08:00:00	-73.96885458	40.68940747
2072	259	 1-6	2015-08-09 08:00:00	-74.01234218	40.70122128
2073	263	 1-6	2015-08-09 08:00:00	-73.996375	40.71729
2074	264	 1-6	2015-08-09 08:00:00	-74.00731853	40.70706456
2075	265	 1-6	2015-08-09 08:00:00	-73.99147535	40.72229346
2076	266	 1-6	2015-08-09 08:00:00	-73.97574813	40.72368361
2077	270	 1-6	2015-08-09 08:00:00	-73.97178913	40.69308257
2078	274	 1-6	2015-08-09 08:00:00	-73.976682	40.68691865
2079	279	 1-6	2015-08-09 08:00:00	-74.00167	40.707873
2080	281	 1-6	2015-08-09 08:00:00	-73.97371465	40.7643971
2081	284	 1-6	2015-08-09 08:00:00	-74.0026376103	40.7390169121
2082	285	 7-14	2015-08-09 08:00:00	-73.99074142	40.73454567
2083	290	 1-6	2015-08-09 08:00:00	-73.96478473	40.76020258
2084	291	 1-6	2015-08-09 08:00:00	-73.984844	40.713126
2085	293	 1-6	2015-08-09 08:00:00	-73.9907647	40.73028666
2086	295	 1-6	2015-08-09 08:00:00	-73.99293911	40.71406667
2087	296	 1-6	2015-08-09 08:00:00	-73.9970468	40.71413089
2088	297	 1-6	2015-08-09 08:00:00	-73.986923	40.734232
2089	300	 1-6	2015-08-09 08:00:00	-73.990214	40.728145
2090	303	 1-6	2015-08-09 08:00:00	-73.99949601	40.72362738
2091	304	 1-6	2015-08-09 08:00:00	-74.01361706	40.70463334
2092	305	 1-6	2015-08-09 08:00:00	-73.96724467	40.76095756
2093	306	 1-6	2015-08-09 08:00:00	-74.00530063	40.70823502
2094	307	 1-6	2015-08-09 08:00:00	-73.98990025	40.71427487
2095	312	 1-6	2015-08-09 08:00:00	-73.989111	40.722055
2096	315	 1-6	2015-08-09 08:00:00	-74.00670227	40.70355377
2097	316	 1-6	2015-08-09 08:00:00	-74.00653609	40.70955958
2098	317	 1-6	2015-08-09 08:00:00	-73.98185424	40.72453734
2099	318	 1-6	2015-08-09 08:00:00	-73.9779874	40.75320159
2100	320	 1-6	2015-08-09 08:00:00	-74.005549	40.717571
2101	322	 1-6	2015-08-09 08:00:00	-73.991218	40.696192
2102	325	 1-6	2015-08-09 08:00:00	-73.98473765	40.73624527
2103	326	 1-6	2015-08-09 08:00:00	-73.98426726	40.72953837
2104	327	 1-6	2015-08-09 08:00:00	-74.01658354	40.7153379
2105	329	 1-6	2015-08-09 08:00:00	-74.01020609	40.72043411
2106	330	 1-6	2015-08-09 08:00:00	-74.00562789	40.71450451
2107	334	 1-6	2015-08-09 08:00:00	-73.99726235	40.74238787
2108	336	 1-6	2015-08-09 08:00:00	-73.99906065	40.73047747
2109	337	 1-6	2015-08-09 08:00:00	-74.00838676	40.7037992
2110	340	 1-6	2015-08-09 08:00:00	-73.98776323	40.71269042
2111	342	 1-6	2015-08-09 08:00:00	-73.98016555	40.71739973
2112	345	 1-6	2015-08-09 08:00:00	-73.99704374	40.73649403
2113	346	 1-6	2015-08-09 08:00:00	-74.00618026	40.73652889
2114	348	 1-6	2015-08-09 08:00:00	-74.00154702	40.72490985
2115	349	 1-6	2015-08-09 08:00:00	-73.98329859	40.71850211
2116	351	 1-6	2015-08-09 08:00:00	-74.00612572	40.70530954
2117	352	 1-6	2015-08-09 08:00:00	-73.97722479	40.76340613
2118	354	 1-6	2015-08-09 08:00:00	-73.96223558	40.69363137
2119	356	 1-6	2015-08-09 08:00:00	-73.98261206	40.71622644
2120	359	 1-6	2015-08-09 08:00:00	-73.97498696	40.75510267
2121	363	 7-14	2015-08-09 08:00:00	-74.01713445	40.70834698
2122	366	 1-6	2015-08-09 08:00:00	-73.968896	40.693261
2123	367	 1-6	2015-08-09 08:00:00	-73.97069431	40.75828065
2124	368	 1-6	2015-08-09 08:00:00	-74.00214988	40.73038599
2125	375	 1-6	2015-08-09 08:00:00	-73.99695094	40.72679454
2126	379	 1-6	2015-08-09 08:00:00	-73.9916	40.749156
2127	380	 1-6	2015-08-09 08:00:00	-74.00293877	40.73401143
2128	382	 1-6	2015-08-09 08:00:00	-73.99200509	40.73492695
2129	383	 1-6	2015-08-09 08:00:00	-74.000271	40.735238
2130	384	 1-6	2015-08-09 08:00:00		
2131	385	 1-6	2015-08-09 08:00:00	-73.96603308	40.75797322
2132	387	 1-6	2015-08-09 08:00:00	-74.0046073	40.71273266
2133	392	 1-6	2015-08-09 08:00:00	-73.987167	40.695065
2134	393	 1-6	2015-08-09 08:00:00	-73.97995466	40.72299208
2135	397	 1-6	2015-08-09 08:00:00	-73.96922273	40.68415748
2136	398	 1-6	2015-08-09 08:00:00	-73.9999786	40.69165183
2137	402	 1-6	2015-08-09 08:00:00	-73.98955109	40.7403432
2138	410	 1-6	2015-08-09 08:00:00	-73.98517977	40.72066442
2139	412	 1-6	2015-08-09 08:00:00	-73.99422366	40.7158155
2140	417	 1-6	2015-08-09 08:00:00	-74.01020234	40.71291224
2141	422	 1-6	2015-08-09 08:00:00	-73.988038	40.770513
2142	426	 7-14	2015-08-09 08:00:00	-74.01322069	40.71754834
2143	428	 1-6	2015-08-09 08:00:00	-73.98783413	40.72467721
2144	432	 1-6	2015-08-09 08:00:00	-73.98379855	40.72621788
2145	433	 1-6	2015-08-09 08:00:00	-73.98057249	40.72955361
2146	435	 7-14	2015-08-09 08:00:00	-73.99415556	40.74173969
2147	438	 1-6	2015-08-09 08:00:00	-73.98564945	40.72779126
2148	440	 1-6	2015-08-09 08:00:00	-73.97282625	40.75255434
2149	441	 1-6	2015-08-09 08:00:00	-73.967416	40.756014
2150	442	 1-6	2015-08-09 08:00:00	-73.993915	40.746647
2151	444	 1-6	2015-08-09 08:00:00	-73.98915076	40.7423543
2152	445	 1-6	2015-08-09 08:00:00	-73.98142006	40.72740794
2153	446	 1-6	2015-08-09 08:00:00	-73.99529885	40.74487634
2154	447	 1-6	2015-08-09 08:00:00	-73.9851615	40.76370739
2155	448	 1-6	2015-08-09 08:00:00	-73.9979009	40.75660359
2156	449	 1-6	2015-08-09 08:00:00	-73.98789473	40.76461837
2157	450	 1-6	2015-08-09 08:00:00	-73.98788205	40.76227205
2158	453	 1-6	2015-08-09 08:00:00	-73.99915362	40.74475148
2159	454	 1-6	2015-08-09 08:00:00	-73.96592976	40.75455731
2160	457	 1-6	2015-08-09 08:00:00	-73.98169333	40.76695317
2161	458	 1-6	2015-08-09 08:00:00	-74.005226	40.751396
2162	459	 1-6	2015-08-09 08:00:00	-74.007756	40.746745
2163	461	 1-6	2015-08-09 08:00:00	-73.98205027	40.73587678
2164	462	 1-6	2015-08-09 08:00:00	-74.00451887	40.74691959
2165	463	 1-6	2015-08-09 08:00:00	-74.00443172	40.74206539
2166	464	 1-6	2015-08-09 08:00:00	-73.96759673	40.75934501
2167	465	 1-6	2015-08-09 08:00:00	-73.98658032	40.75513557
2168	466	 1-6	2015-08-09 08:00:00	-73.99144871	40.74395411
2169	468	 1-6	2015-08-09 08:00:00	-73.98192338	40.7652654
2170	472	 1-6	2015-08-09 08:00:00	-73.98194829	40.7457121
2171	473	 7-14	2015-08-09 08:00:00	-73.9919254	40.72110063
2172	474	 1-6	2015-08-09 08:00:00	-73.98683077	40.7451677
2173	476	 1-6	2015-08-09 08:00:00	-73.97966069	40.74394314
2174	477	 1-6	2015-08-09 08:00:00	-73.9900262	40.75640548
2175	479	 1-6	2015-08-09 08:00:00	-73.9912551	40.76019252
2176	480	 1-6	2015-08-09 08:00:00	-73.99061728	40.76669671
2177	482	 1-6	2015-08-09 08:00:00	-73.99931783	40.73935542
2178	483	 1-6	2015-08-09 08:00:00	-73.98889957	40.73223272
2179	484	 1-6	2015-08-09 08:00:00	-73.98014437	40.75500254
2180	486	 1-6	2015-08-09 08:00:00	-73.98855723	40.7462009
2181	487	 1-6	2015-08-09 08:00:00	-73.97573881	40.73314259
2182	488	 1-6	2015-08-09 08:00:00	-73.99372222	40.75645824
2183	489	 1-6	2015-08-09 08:00:00	-74.00176802	40.75066386
2184	490	 1-6	2015-08-09 08:00:00	-73.993934	40.751551
2185	491	 1-6	2015-08-09 08:00:00	-73.98602213	40.74096374
2186	492	 1-6	2015-08-09 08:00:00	-73.99093085	40.75019995
2187	495	 1-6	2015-08-09 08:00:00	-73.99301222	40.76269882
2188	498	 1-6	2015-08-09 08:00:00	-73.98808416	40.74854862
2189	499	 7-14	2015-08-09 08:00:00	-73.98191841	40.76915505
2190	500	 1-6	2015-08-09 08:00:00	-73.98336183	40.76228826
2191	503	 1-6	2015-08-09 08:00:00	-73.98751968	40.73827428
2192	504	 1-6	2015-08-09 08:00:00	-73.98165557	40.73221853
2193	505	 1-6	2015-08-09 08:00:00	-73.98848395	40.74901271
2194	507	 1-6	2015-08-09 08:00:00	-73.97973776	40.73912601
2195	508	 1-6	2015-08-09 08:00:00	-73.99667444	40.76341379
2196	509	 1-6	2015-08-09 08:00:00	-74.00197139	40.7454973
2197	511	 1-6	2015-08-09 08:00:00	-73.97772429	40.72938685
2198	512	 1-6	2015-08-09 08:00:00	-73.99839279	40.7500727
2199	513	 1-6	2015-08-09 08:00:00	-73.988639	40.768254
2200	514	 1-6	2015-08-09 08:00:00	-74.00277668	40.76087502
2201	515	 1-6	2015-08-09 08:00:00	-73.99461843	40.76009437
2202	517	 1-6	2015-08-09 08:00:00	-73.97791	40.751581
2203	518	 1-6	2015-08-09 08:00:00	-73.9734419	40.74780373
2204	519	 1-6	2015-08-09 08:00:00	-73.977706	40.751873
2205	521	 1-6	2015-08-09 08:00:00	-73.9944420755	40.7509673487
2206	523	 1-6	2015-08-09 08:00:00	-73.99138152	40.75466591
2207	524	 1-6	2015-08-09 08:00:00	-73.98316936	40.75527307
2208	526	 1-6	2015-08-09 08:00:00	-73.98490707	40.74765947
2209	527	 1-6	2015-08-09 08:00:00	-73.976056	40.744023
2210	528	 1-6	2015-08-09 08:00:00	-73.97706058	40.74290902
2211	530	 1-6	2015-08-09 08:00:00	-73.990541	40.771522
2212	531	 1-6	2015-08-09 08:00:00	-73.99266288	40.71893904
2213	532	 1-6	2015-08-09 08:00:00	-73.960876	40.710451
2214	534	 1-6	2015-08-09 08:00:00	-74.0127234	40.70255065
2215	536	 1-6	2015-08-09 08:00:00	-73.97536082	40.74144387
2216	537	 1-6	2015-08-09 08:00:00	-73.98409214	40.74025878
2217	545	 1-6	2015-08-09 08:00:00	-73.97809472	40.736502
2218	546	 1-6	2015-08-09 08:00:00	-73.98303529	40.74444921
2219	2000	 1-6	2015-08-09 08:00:00	-73.98940236	40.70255088
2220	2003	 1-6	2015-08-09 08:00:00	-73.9805442095	40.733812192
2221	2004	 1-6	2015-08-09 08:00:00	-74.004704	40.724399
2222	2006	 7-14	2015-08-09 08:00:00	-73.97634151	40.76590936
2223	2008	 1-6	2015-08-09 08:00:00	-74.01677685	40.70569254
2224	2009	 1-6	2015-08-09 08:00:00	-73.99682619	40.71117444
2225	2010	 1-6	2015-08-09 08:00:00	-74.00234737	40.72165481
2226	2012	 1-6	2015-08-09 08:00:00	-73.976806	40.739445
2227	2017	 1-6	2015-08-09 08:00:00	-73.97121414	40.75022392
2228	2021	 1-6	2015-08-09 08:00:00	-73.98859651	40.75929124
2229	2022	 1-6	2015-08-09 08:00:00	-73.959223	40.759107
2230	3002	 1-6	2015-08-09 08:00:00	-74.015756	40.711512
2231	3180	 1-6	2015-08-09 08:00:00	-73.99712	40.69878
2232	72	 1-6	2015-08-09 08:30:00	-73.99392888	40.76727216
2233	79	 1-6	2015-08-09 08:30:00	-74.00666661	40.71911552
2234	82	 1-6	2015-08-09 08:30:00	-74.00016545	40.71117416
2235	83	 1-6	2015-08-09 08:30:00	-73.97632328	40.68382604
2236	116	 1-6	2015-08-09 08:30:00	-74.00149746	40.74177603
2237	120	 1-6	2015-08-09 08:30:00	-73.95928168	40.68676793
2238	127	 1-6	2015-08-09 08:30:00	-74.00674436	40.73172428
2239	128	 1-6	2015-08-09 08:30:00	-74.00297088	40.72710258
2240	137	 1-6	2015-08-09 08:30:00	-73.972924	40.761628
2241	143	 1-6	2015-08-09 08:30:00	-73.99337909	40.69239502
2242	146	 1-6	2015-08-09 08:30:00	-74.0091059	40.71625008
2243	147	 1-6	2015-08-09 08:30:00	-74.01121978	40.71542197
2244	150	 1-6	2015-08-09 08:30:00	-73.98085795	40.7208736
2245	151	 1-6	2015-08-09 08:30:00	-73.99720307	40.7218158
2246	152	 1-6	2015-08-09 08:30:00	-74.00910627	40.71473993
2247	153	 1-6	2015-08-09 08:30:00	-73.9816324043	40.752062307
2248	160	 1-6	2015-08-09 08:30:00	-73.978311	40.748238
2249	161	 1-6	2015-08-09 08:30:00	-73.99810231	40.72917025
2250	164	 1-6	2015-08-09 08:30:00	-73.97032517	40.75323098
2251	168	 1-6	2015-08-09 08:30:00	-73.99456405	40.73971301
2252	173	 7-14	2015-08-09 08:30:00	-73.98442659	40.76064679
2253	174	 1-6	2015-08-09 08:30:00	-73.97738662	40.7381765
2254	195	 1-6	2015-08-09 08:30:00	-74.01043382	40.70905623
2255	212	 1-6	2015-08-09 08:30:00	-74.00681753	40.74334935
2256	216	 1-6	2015-08-09 08:30:00	-73.99548059	40.70037867
2257	217	 1-6	2015-08-09 08:30:00	-73.99383605	40.70277159
2258	218	 1-6	2015-08-09 08:30:00	-73.98707105	40.69028437
2259	224	 1-6	2015-08-09 08:30:00	-74.00552427	40.71146364
2260	225	 7-14	2015-08-09 08:30:00	-74.00803013	40.74195138
2261	229	 1-6	2015-08-09 08:30:00	-73.99379025	40.72743423
2262	237	 1-6	2015-08-09 08:30:00	-73.98672378	40.73047309
2263	238	 1-6	2015-08-09 08:30:00	-74.00859207	40.7361967
2264	241	 1-6	2015-08-09 08:30:00	-73.97493121	40.68981035
2265	243	 1-6	2015-08-09 08:30:00	-73.979382	40.688226
2266	245	 1-6	2015-08-09 08:30:00	-73.97703874	40.69327018
2267	249	 1-6	2015-08-09 08:30:00	-74.0090009	40.71870987
2268	250	 7-14	2015-08-09 08:30:00	-73.99565293	40.72456089
2269	251	 1-6	2015-08-09 08:30:00	-73.99480012	40.72317958
2270	252	 1-6	2015-08-09 08:30:00	-73.99852205	40.73226398
2271	253	 1-6	2015-08-09 08:30:00	-73.99453948	40.73543934
2272	254	 1-6	2015-08-09 08:30:00	-73.99800419	40.73532427
2273	257	 1-6	2015-08-09 08:30:00	-74.00247214	40.71939226
2274	262	 1-6	2015-08-09 08:30:00	-73.9737299	40.6917823
2275	263	 7-14	2015-08-09 08:30:00	-73.996375	40.71729
2276	264	 1-6	2015-08-09 08:30:00	-74.00731853	40.70706456
2277	265	 1-6	2015-08-09 08:30:00	-73.99147535	40.72229346
2278	267	 1-6	2015-08-09 08:30:00	-73.98765428	40.75097711
2279	268	 1-6	2015-08-09 08:30:00	-73.99973337	40.71910537
2280	270	 1-6	2015-08-09 08:30:00	-73.97178913	40.69308257
2281	279	 1-6	2015-08-09 08:30:00	-74.00167	40.707873
2282	280	 7-14	2015-08-09 08:30:00	-73.99510132	40.73331967
2283	281	 7-14	2015-08-09 08:30:00	-73.97371465	40.7643971
2284	284	 7-14	2015-08-09 08:30:00	-74.0026376103	40.7390169121
2285	285	 1-6	2015-08-09 08:30:00	-73.99074142	40.73454567
2286	290	 1-6	2015-08-09 08:30:00	-73.96478473	40.76020258
2287	291	 1-6	2015-08-09 08:30:00	-73.984844	40.713126
2288	293	 1-6	2015-08-09 08:30:00	-73.9907647	40.73028666
2289	296	 1-6	2015-08-09 08:30:00	-73.9970468	40.71413089
2290	297	 7-14	2015-08-09 08:30:00	-73.986923	40.734232
2291	300	 1-6	2015-08-09 08:30:00	-73.990214	40.728145
2292	301	 1-6	2015-08-09 08:30:00	-73.98368779	40.72217444
2293	302	 1-6	2015-08-09 08:30:00	-73.97793172	40.72082834
2294	303	 1-6	2015-08-09 08:30:00	-73.99949601	40.72362738
2295	304	 1-6	2015-08-09 08:30:00	-74.01361706	40.70463334
2296	305	 1-6	2015-08-09 08:30:00	-73.96724467	40.76095756
2297	307	 1-6	2015-08-09 08:30:00	-73.98990025	40.71427487
2298	311	 1-6	2015-08-09 08:30:00	-73.98802084	40.7172274
2299	312	 1-6	2015-08-09 08:30:00	-73.989111	40.722055
2300	314	 1-6	2015-08-09 08:30:00	-73.990539	40.69383
2301	315	 7-14	2015-08-09 08:30:00	-74.00670227	40.70355377
2302	316	 1-6	2015-08-09 08:30:00	-74.00653609	40.70955958
2303	317	 1-6	2015-08-09 08:30:00	-73.98185424	40.72453734
2304	323	 1-6	2015-08-09 08:30:00	-73.98631746	40.69236178
2305	324	 1-6	2015-08-09 08:30:00	-73.981013	40.689888
2306	325	 1-6	2015-08-09 08:30:00	-73.98473765	40.73624527
2307	326	 1-6	2015-08-09 08:30:00	-73.98426726	40.72953837
2308	327	 7-14	2015-08-09 08:30:00	-74.01658354	40.7153379
2309	328	 1-6	2015-08-09 08:30:00	-74.00965965	40.72405549
2310	331	 1-6	2015-08-09 08:30:00	-73.99193043	40.71173107
2311	332	 1-6	2015-08-09 08:30:00	-73.97948148	40.71219906
2312	334	 1-6	2015-08-09 08:30:00	-73.99726235	40.74238787
2313	336	 1-6	2015-08-09 08:30:00	-73.99906065	40.73047747
2314	339	 1-6	2015-08-09 08:30:00	-73.97422494	40.72580614
2315	341	 1-6	2015-08-09 08:30:00	-73.97628939	40.71782143
2316	342	 1-6	2015-08-09 08:30:00	-73.98016555	40.71739973
2317	344	 1-6	2015-08-09 08:30:00	-73.95380904	40.6851443
2318	345	 1-6	2015-08-09 08:30:00	-73.99704374	40.73649403
2319	346	 1-6	2015-08-09 08:30:00	-74.00618026	40.73652889
2320	347	 1-6	2015-08-09 08:30:00	-74.008591	40.728846
2321	348	 1-6	2015-08-09 08:30:00	-74.00154702	40.72490985
2322	349	 1-6	2015-08-09 08:30:00	-73.98329859	40.71850211
2323	350	 7-14	2015-08-09 08:30:00	-73.9870295	40.71559509
2324	352	 1-6	2015-08-09 08:30:00	-73.97722479	40.76340613
2325	354	 1-6	2015-08-09 08:30:00	-73.96223558	40.69363137
2326	355	 1-6	2015-08-09 08:30:00	-73.99974372	40.71602118
2327	356	 1-6	2015-08-09 08:30:00	-73.98261206	40.71622644
2328	357	 1-6	2015-08-09 08:30:00	-73.99158043	40.73261787
2329	358	 1-6	2015-08-09 08:30:00	-74.00711384	40.73291553
2330	359	 1-6	2015-08-09 08:30:00	-73.97498696	40.75510267
2331	361	 1-6	2015-08-09 08:30:00	-73.99190759	40.71605866
2332	363	 1-6	2015-08-09 08:30:00	-74.01713445	40.70834698
2333	364	 1-6	2015-08-09 08:30:00	-73.96023854	40.68900443
2334	366	 1-6	2015-08-09 08:30:00	-73.968896	40.693261
2335	368	 7-14	2015-08-09 08:30:00	-74.00214988	40.73038599
2336	369	 1-6	2015-08-09 08:30:00	-74.00026394	40.73224119
2337	375	 1-6	2015-08-09 08:30:00	-73.99695094	40.72679454
2338	376	 1-6	2015-08-09 08:30:00	-74.00722156	40.70862144
2339	379	 1-6	2015-08-09 08:30:00	-73.9916	40.749156
2340	380	 1-6	2015-08-09 08:30:00	-74.00293877	40.73401143
2341	382	 1-6	2015-08-09 08:30:00	-73.99200509	40.73492695
2342	383	 1-6	2015-08-09 08:30:00	-74.000271	40.735238
2343	385	 1-6	2015-08-09 08:30:00	-73.96603308	40.75797322
2344	386	 1-6	2015-08-09 08:30:00	-74.00234482	40.71494807
2345	387	 1-6	2015-08-09 08:30:00	-74.0046073	40.71273266
2346	388	 1-6	2015-08-09 08:30:00	-74.002950346	40.749717753
2347	391	 1-6	2015-08-09 08:30:00	-73.99344559	40.69760127
2348	394	 1-6	2015-08-09 08:30:00	-73.97768752	40.72521311
2349	395	 1-6	2015-08-09 08:30:00	-73.98410637	40.68807003
2350	396	 1-6	2015-08-09 08:30:00	-73.9557689392	40.680342423
2351	397	 1-6	2015-08-09 08:30:00	-73.96922273	40.68415748
2352	399	 1-6	2015-08-09 08:30:00	-73.9647628	40.68851534
2353	401	 1-6	2015-08-09 08:30:00	-73.98997825	40.72019576
2354	402	 1-6	2015-08-09 08:30:00	-73.98955109	40.7403432
2355	405	 1-6	2015-08-09 08:30:00	-74.008119	40.739323
2356	409	 1-6	2015-08-09 08:30:00	-73.95643107	40.6906495
2357	410	 7-14	2015-08-09 08:30:00	-73.98517977	40.72066442
2358	411	 1-6	2015-08-09 08:30:00	-73.97668709	40.72228087
2359	412	 1-6	2015-08-09 08:30:00	-73.99422366	40.7158155
2360	417	 1-6	2015-08-09 08:30:00	-74.01020234	40.71291224
2361	422	 1-6	2015-08-09 08:30:00	-73.988038	40.770513
2362	426	 7-14	2015-08-09 08:30:00	-74.01322069	40.71754834
2363	430	 1-6	2015-08-09 08:30:00	-73.98656928	40.7014851
2364	432	 7-14	2015-08-09 08:30:00	-73.98379855	40.72621788
2365	433	 1-6	2015-08-09 08:30:00	-73.98057249	40.72955361
2366	434	 1-6	2015-08-09 08:30:00	-74.00366443	40.74317449
2367	435	15-24	2015-08-09 08:30:00	-73.99415556	40.74173969
2368	436	 1-6	2015-08-09 08:30:00	-73.95399026	40.68216564
2369	437	 1-6	2015-08-09 08:30:00	-73.9500479759	40.6809833854
2370	438	 7-14	2015-08-09 08:30:00	-73.98564945	40.72779126
2371	441	 1-6	2015-08-09 08:30:00	-73.967416	40.756014
2372	442	 1-6	2015-08-09 08:30:00	-73.993915	40.746647
2373	444	 1-6	2015-08-09 08:30:00	-73.98915076	40.7423543
2374	445	 7-14	2015-08-09 08:30:00	-73.98142006	40.72740794
2375	446	 1-6	2015-08-09 08:30:00	-73.99529885	40.74487634
2376	447	 1-6	2015-08-09 08:30:00	-73.9851615	40.76370739
2377	448	 7-14	2015-08-09 08:30:00	-73.9979009	40.75660359
2378	450	 1-6	2015-08-09 08:30:00	-73.98788205	40.76227205
2379	453	 7-14	2015-08-09 08:30:00	-73.99915362	40.74475148
2380	455	 1-6	2015-08-09 08:30:00	-73.96905301	40.75001986
2381	456	 1-6	2015-08-09 08:30:00	-73.97402311	40.7597108
2382	457	 1-6	2015-08-09 08:30:00	-73.98169333	40.76695317
2383	458	 7-14	2015-08-09 08:30:00	-74.005226	40.751396
2384	459	 1-6	2015-08-09 08:30:00	-74.007756	40.746745
2385	461	 1-6	2015-08-09 08:30:00	-73.98205027	40.73587678
2386	462	 1-6	2015-08-09 08:30:00	-74.00451887	40.74691959
2387	463	 1-6	2015-08-09 08:30:00	-74.00443172	40.74206539
2388	465	 1-6	2015-08-09 08:30:00	-73.98658032	40.75513557
2389	467	 1-6	2015-08-09 08:30:00	-73.97895137	40.68312489
2390	468	 1-6	2015-08-09 08:30:00	-73.98192338	40.7652654
2391	469	 1-6	2015-08-09 08:30:00	-73.98268129	40.76344058
2392	470	 1-6	2015-08-09 08:30:00	-74.00004031	40.74345335
2393	471	 1-6	2015-08-09 08:30:00	-73.95698119	40.71286844
2394	472	 1-6	2015-08-09 08:30:00	-73.98194829	40.7457121
2395	473	 1-6	2015-08-09 08:30:00	-73.9919254	40.72110063
2396	474	 1-6	2015-08-09 08:30:00	-73.98683077	40.7451677
2397	475	 7-14	2015-08-09 08:30:00	-73.98758561	40.73524276
2398	476	 1-6	2015-08-09 08:30:00	-73.97966069	40.74394314
2399	477	 1-6	2015-08-09 08:30:00	-73.9900262	40.75640548
2400	478	 7-14	2015-08-09 08:30:00	-73.99884222	40.76030096
2401	479	 1-6	2015-08-09 08:30:00	-73.9912551	40.76019252
2402	482	 1-6	2015-08-09 08:30:00	-73.99931783	40.73935542
2403	483	 1-6	2015-08-09 08:30:00	-73.98889957	40.73223272
2404	486	 1-6	2015-08-09 08:30:00	-73.98855723	40.7462009
2405	487	 7-14	2015-08-09 08:30:00	-73.97573881	40.73314259
2406	488	 1-6	2015-08-09 08:30:00	-73.99372222	40.75645824
2407	489	 1-6	2015-08-09 08:30:00	-74.00176802	40.75066386
2408	490	 1-6	2015-08-09 08:30:00	-73.993934	40.751551
2409	491	 1-6	2015-08-09 08:30:00	-73.98602213	40.74096374
